sex,height,weight,age,years_cl,date_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_last,country_AUS,country_AUT,country_BEL,country_BRA,country_CAN,country_CHE,country_CZE,country_DEU,country_DNK,country_ESP,country_FIN,country_FRA,country_GBR,country_HRV,country_ITA,country_MEX,country_NLD,country_NOR,country_POL,country_PRT,country_RUS,country_SVN,country_SWE,country_USA,country_ZAF,country_other
0,177,73,41.0,21,2001-07-31 22:00:00,84,36,55,62,46.75,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,180,78,44.0,22,2000-07-19 22:00:00,12,53,51,59,52.833333333333336,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,165,58,33.0,16,2009-05-26 22:00:00,119,53,49,64,53.890756302521005,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,167,63,52.0,25,2017-06-01 22:00:00,298,53,49,63,49.40604026845637,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,177,68,44.0,21,2010-05-13 22:00:00,5,53,49,53,51.4,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,193,78,42.0,17,2002-04-30 22:00:00,4,36,36,36,34.5,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,180,68,36.0,21,2002-03-11 23:00:00,32,49,46,49,37.25,2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,68,45.0,29,2017-08-25 22:00:00,86,53,46,64,50.395348837209305,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,68,21.0,24,2000-12-31 23:00:00,11,51,46,53,48.36363636363637,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,178,73,35.0,24,2017-07-21 22:00:00,323,55,55,71,57.73684210526316,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,178,78,45.0,21,2000-05-28 22:00:00,8,53,42,53,47.75,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,188,83,42.0,17,2001-04-30 22:00:00,5,29,29,44,33.4,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,178,73,39.0,17,2001-06-17 22:00:00,6,38,44,44,41.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,181,68,36.0,20,2008-08-05 22:00:00,233,40,44,62,45.06437768240343,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,182,68,35.0,21,2003-05-07 22:00:00,67,59,57,62,56.16417910447761,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,183,73,40.0,18,2006-09-01 22:00:00,26,51,62,62,49.42307692307692,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,183,73,47.0,23,2002-07-21 22:00:00,36,55,51,62,53.52777777777778,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,188,83,43.0,26,2017-08-26 22:00:00,375,62,53,66,56.61066666666667,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,183,73,41.0,22,2002-05-11 22:00:00,44,59,44,59,47.06818181818182,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,186,83,45.0,27,2007-09-27 22:00:00,23,44,49,53,45.95652173913044,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,172,63,46.0,28,2016-01-31 23:00:00,79,57,53,66,54.91139240506329,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,183,78,42.0,24,1999-07-25 22:00:00,8,38,53,53,45.375,1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,187,78,44.0,20,1998-07-14 22:00:00,8,36,36,38,35.375,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,178,63,36.0,20,2015-10-04 22:00:00,231,72,77,77,66.45454545454545,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,168,68,48.0,24,2002-09-06 22:00:00,4,55,49,55,50.75,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,180,73,40.0,17,2011-10-01 22:00:00,192,51,46,62,51.88541666666666,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,184,78,42.0,17,2002-12-21 23:00:00,24,53,53,59,53.333333333333336,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,194,78,48.0,24,2003-07-12 22:00:00,27,46,38,55,42.7037037037037,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,180,73,48.0,27,2017-02-26 23:00:00,329,53,62,70,58.659574468085104,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,179,68,42.0,23,2002-09-14 22:00:00,68,59,66,66,57.6764705882353,2002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,187,73,39.0,22,2000-01-29 23:00:00,2,62,62,62,62.0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,173,73,45.0,26,2016-09-19 22:00:00,1155,49,56,66,53.21385281385282,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,172,58,42.0,17,2006-01-27 23:00:00,78,38,51,51,39.15384615384615,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,165,63,42.0,19,2017-01-02 23:00:00,40,46,38,62,49.325,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,170,68,47.0,27,2015-06-17 22:00:00,203,59,62,68,58.24630541871921,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,177,78,35.0,20,2008-01-10 23:00:00,82,62,49,66,55.19512195121951,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,195,83,46.0,25,2007-10-09 22:00:00,25,53,46,55,47.48,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,165,63,39.0,21,2009-01-21 23:00:00,61,57,57,64,60.42622950819672,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,185,68,44.0,29,2007-02-24 23:00:00,92,59,62,68,60.05434782608695,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,193,83,37.0,23,2005-06-29 22:00:00,46,59,57,66,57.30434782608695,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,174,73,32.0,22,2002-08-16 22:00:00,10,57,57,64,57.2,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,178,68,44.0,20,2010-10-19 22:00:00,90,40,46,55,45.91111111111111,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,191,88,36.0,17,2002-09-10 22:00:00,22,33,33,44,35.31818181818182,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,178,63,40.0,29,2011-08-12 22:00:00,47,64,62,72,65.91489361702128,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,184,68,44.0,27,2013-04-20 22:00:00,143,62,53,70,61.65034965034965,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,73,38.0,22,2011-11-11 23:00:00,89,66,64,67,59.52808988764045,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,173,63,51.0,26,2012-04-26 22:00:00,232,51,49,62,51.80172413793103,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,63,38.0,20,2000-12-19 23:00:00,5,40,51,51,43.4,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,186,63,31.0,17,2001-08-17 22:00:00,3,40,36,42,39.333333333333336,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,175,63,37.0,21,2006-07-16 22:00:00,69,66,62,75,64.98550724637681,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,175,68,40.0,17,2003-08-26 22:00:00,16,40,44,49,38.8125,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,63,36.0,17,2003-04-19 22:00:00,26,62,70,72,67.76923076923077,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,175,63,29.0,26,2002-08-05 22:00:00,5,49,51,53,51.0,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,73,45.0,27,2017-09-05 22:00:00,441,53,55,59,49.90249433106576,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,165,43,41.0,19,2002-03-16 23:00:00,16,38,53,55,44.375,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,173,63,44.0,24,2008-06-23 22:00:00,13,51,62,62,51.46153846153846,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,179,73,37.0,21,2002-07-04 22:00:00,23,53,49,59,52.30434782608695,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,165,58,41.0,27,2015-08-25 22:00:00,311,62,46,70,54.533762057877816,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,167,73,34.0,20,2005-08-10 22:00:00,19,49,53,64,54.94736842105263,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,170,68,47.0,26,2006-05-02 22:00:00,49,33,29,44,33.204081632653065,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,185,83,42.0,21,2005-06-05 22:00:00,11,49,55,62,52.36363636363637,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,182,78,39.0,23,2009-06-28 22:00:00,4,51,59,59,56.5,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,183,78,40.0,20,2001-08-04 22:00:00,4,57,57,62,57.75,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,178,63,35.0,19,2012-05-12 22:00:00,123,59,49,66,53.96747967479675,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,170,68,39.0,19,2001-09-27 22:00:00,7,49,57,62,52.85714285714285,2001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,174,63,43.0,21,2002-09-13 22:00:00,21,49,53,53,48.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,178,63,38.0,22,2005-07-20 22:00:00,34,36,44,49,39.6764705882353,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,182,78,44.0,27,2015-09-23 22:00:00,258,59,55,66,53.99224806201551,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,182,73,35.0,17,2010-05-21 22:00:00,44,62,58,62,53.63636363636363,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,172,63,32.0,16,2017-08-16 22:00:00,399,49,64,71,58.39598997493734,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,180,73,49.0,28,2002-03-01 23:00:00,11,49,49,53,49.0,2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,181,78,44.0,27,2001-09-15 22:00:00,18,62,57,62,55.888888888888886,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,170,68,44.0,25,2017-04-13 22:00:00,301,70,64,72,53.60797342192691,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,175,68,32.0,18,2010-04-15 22:00:00,93,29,59,65,54.58064516129032,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,174,63,39.0,20,2010-02-06 23:00:00,26,55,49,59,50.46153846153846,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,166,73,36.0,22,2008-11-09 23:00:00,14,53,44,57,46.21428571428572,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,185,78,44.0,24,2008-07-17 22:00:00,25,64,55,66,58.92,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,178,68,31.0,21,2012-01-12 23:00:00,198,59,64,77,63.56565656565657,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,180,73,44.0,21,2011-07-24 22:00:00,176,49,49,62,51.63068181818182,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,176,68,49.0,22,2001-10-26 22:00:00,19,49,55,57,53.94736842105263,2001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,190,73,37.0,21,2015-04-30 22:00:00,68,64,59,70,62.52941176470589,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,173,68,37.0,21,2016-06-15 22:00:00,203,70,71,75,65.10837438423646,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,180,73,46.0,19,2002-02-07 23:00:00,7,42,36,42,40.0,2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,173,68,46.0,26,2004-05-15 22:00:00,46,53,49,53,43.67391304347826,2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,178,63,43.0,21,2001-08-10 22:00:00,17,49,40,55,46.11764705882353,2001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,170,58,30.0,21,2015-12-29 23:00:00,137,71,72,76,66.77372262773723,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,170,68,44.0,26,2014-08-01 22:00:00,67,40,40,53,39.223880597014926,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,171,63,42.0,25,2017-09-04 22:00:00,187,55,66,66,55.66310160427808,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,173,68,43.0,18,2000-10-31 23:00:00,4,49,46,49,43.75,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,180,78,46.0,25,2015-12-29 23:00:00,1711,62,31,64,43.056107539450615,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,196,73,34.0,17,2003-11-21 23:00:00,3,36,36,38,36.66666666666666,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,179,68,45.0,20,2007-08-06 22:00:00,7,36,46,49,45.285714285714285,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,176,63,42.0,22,2010-12-24 23:00:00,140,64,59,66,59.56428571428572,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,68,33.0,17,2005-07-20 22:00:00,9,31,36,46,40.66666666666666,2005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,186,78,44.0,26,2004-06-25 22:00:00,113,59,55,62,52.06194690265487,2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,181,73,59.0,17,2008-06-21 22:00:00,143,33,36,46,35.06993006993007,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,173,63,42.0,24,2002-03-23 23:00:00,13,68,66,68,64.38461538461539,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,190,68,33.0,17,2002-05-09 22:00:00,9,46,44,46,39.888888888888886,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,176,68,38.0,17,2003-08-21 22:00:00,1,42,42,42,42.0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,170,68,46.0,17,2002-05-22 22:00:00,30,49,38,51,41.43333333333333,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,163,53,39.0,20,2001-08-21 22:00:00,1,49,49,49,49.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,178,68,45.0,22,2014-12-01 23:00:00,28,62,53,66,56.25,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,167,58,35.0,20,2002-03-19 23:00:00,8,51,49,59,52.0,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,183,78,45.0,22,2017-07-03 22:00:00,98,44,54,69,55.61224489795919,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,168,53,33.0,22,2002-04-06 22:00:00,11,62,64,64,58.27272727272727,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,172,73,35.0,19,2004-10-10 22:00:00,22,68,70,70,64.9090909090909,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,73,42.0,17,2004-06-19 22:00:00,73,36,31,49,36.397260273972606,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,188,83,43.0,19,2002-05-14 22:00:00,54,49,51,53,40.66666666666666,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,178,68,36.0,17,2004-08-09 22:00:00,21,44,46,57,50.42857142857143,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,173,68,45.0,29,2011-03-28 22:00:00,50,53,53,62,52.04,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,179,78,36.0,22,2002-07-20 22:00:00,7,49,42,51,44.57142857142857,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,183,68,39.0,17,2017-08-21 22:00:00,187,40,46,55,41.05347593582888,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,186,73,48.0,28,2004-08-21 22:00:00,3,40,40,51,43.66666666666666,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,176,63,40.0,23,2010-06-13 22:00:00,83,64,61,68,62.53012048192771,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,175,73,45.0,18,2001-08-01 22:00:00,1,40,40,40,40.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,187,83,39.0,18,2001-08-24 22:00:00,19,46,38,53,44.94736842105263,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,181,73,40.0,25,2000-09-16 22:00:00,1,46,46,46,46.0,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,171,63,50.0,29,2016-05-01 22:00:00,251,59,49,68,57.05179282868526,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,182,73,44.0,20,2017-07-02 22:00:00,207,55,53,64,53.57971014492754,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,178,68,46.0,17,2003-12-21 23:00:00,36,57,51,62,53.5,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,177,73,41.0,18,2002-10-18 22:00:00,1,51,51,51,51.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,168,53,31.0,19,2002-04-10 22:00:00,12,42,51,51,36.66666666666666,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,186,73,44.0,23,2004-06-01 22:00:00,15,40,42,49,35.0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,170,63,39.0,25,2009-06-26 22:00:00,23,44,33,51,40.04347826086956,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,182,83,34.0,20,2015-10-04 22:00:00,33,44,44,64,51.81818181818182,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,186,83,53.0,27,2013-04-02 22:00:00,26,55,44,55,40.61538461538461,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,173,63,37.0,21,2008-01-09 23:00:00,109,53,55,62,52.37614678899082,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,160,68,41.0,23,2007-06-04 22:00:00,5,44,46,46,45.2,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,186,73,46.0,19,2013-11-13 23:00:00,178,59,56,66,55.30337078651685,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,170,58,36.0,17,2008-01-19 23:00:00,36,42,38,53,39.083333333333336,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,162,53,44.0,23,2017-03-28 22:00:00,139,62,64,64,57.17985611510792,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,167,63,43.0,17,2001-06-08 22:00:00,2,33,31,33,32.0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,173,63,41.0,17,2005-12-11 23:00:00,60,49,55,62,51.48333333333333,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,174,73,45.0,21,2003-05-26 22:00:00,16,53,40,55,49.625,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,186,73,37.0,20,2010-02-12 23:00:00,53,57,49,66,51.15094339622642,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,175,68,51.0,25,2000-11-03 23:00:00,4,51,55,55,53.0,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,184,78,44.0,24,2017-08-10 22:00:00,228,55,44,66,53.28947368421053,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,180,68,42.0,20,2013-12-30 23:00:00,364,53,59,64,50.5521978021978,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,173,58,46.0,29,2007-10-20 22:00:00,12,59,63,66,62.41666666666666,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,180,73,42.0,27,2002-01-23 23:00:00,9,42,44,49,46.22222222222222,2002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,189,78,40.0,23,2002-06-17 22:00:00,6,62,59,62,59.0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,176,68,44.0,28,2003-12-31 23:00:00,22,62,64,64,59.5,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,176,88,46.0,22,2001-06-15 22:00:00,2,46,49,49,47.5,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,173,73,41.0,19,2015-08-25 22:00:00,41,49,57,62,51.24390243902439,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,186,73,46.0,21,2004-04-07 22:00:00,27,59,44,59,46.851851851851855,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
